Date,Month,Day,Hour,season,Week_day,coef
2025-09-09,September,9,02:00,summer,Tuesday,8.001985647284827e-05
2025-09-09,September,9,03:00,summer,Tuesday,7.00932076162334e-05
2025-09-09,September,9,04:00,summer,Tuesday,5.964922979926111e-05
2025-09-09,September,9,05:00,summer,Tuesday,5.570782222122931e-05
2025-09-09,September,9,06:00,summer,Tuesday,6.741629646124723e-05
2025-09-09,September,9,07:00,summer,Tuesday,7.354233689214292e-05
2025-09-09,September,9,08:00,summer,Tuesday,7.147275403500723e-05
2025-09-09,September,9,09:00,summer,Tuesday,7.101338385789899e-05
2025-09-09,September,9,10:00,summer,Tuesday,7.069024849180213e-05
2025-09-09,September,9,11:00,summer,Tuesday,7.189185079300553e-05
2025-09-09,September,9,12:00,summer,Tuesday,7.543469388246502e-05
2025-09-09,September,9,13:00,summer,Tuesday,7.548348007750117e-05
2025-09-09,September,9,14:00,summer,Tuesday,7.801892582021078e-05
2025-09-09,September,9,15:00,summer,Tuesday,8.19770810859165e-05
2025-09-09,September,9,16:00,summer,Tuesday,9.634757398439355e-05
2025-09-09,September,9,17:00,summer,Tuesday,0.000122505
2025-09-09,September,9,18:00,summer,Tuesday,0.000123716
2025-09-09,September,9,19:00,summer,Tuesday,0.00011371
2025-09-09,September,9,20:00,summer,Tuesday,0.000108646
2025-09-09,September,9,21:00,summer,Tuesday,0.00010181
2025-09-09,September,9,22:00,summer,Tuesday,9.18555668182572e-05
2025-09-09,September,9,23:00,summer,Tuesday,8.329974486944735e-05
2025-09-10,September,10,00:00,summer,Wednesday,0.000103296
2025-09-10,September,10,01:00,summer,Wednesday,9.034825619863709e-05
2025-09-10,September,10,02:00,summer,Wednesday,9.037708089718404e-05
2025-09-10,September,10,03:00,summer,Wednesday,7.679176431303634e-05
2025-09-10,September,10,04:00,summer,Wednesday,6.056336364641512e-05
2025-09-10,September,10,05:00,summer,Wednesday,5.607781899724072e-05
2025-09-10,September,10,06:00,summer,Wednesday,6.792080498333101e-05
2025-09-10,September,10,07:00,summer,Wednesday,7.447468235669805e-05
2025-09-10,September,10,08:00,summer,Wednesday,7.296701148591466e-05
2025-09-10,September,10,09:00,summer,Wednesday,7.298154025157969e-05
2025-09-10,September,10,10:00,summer,Wednesday,7.308728798914483e-05
2025-09-10,September,10,11:00,summer,Wednesday,7.570006215577544e-05
2025-09-10,September,10,12:00,summer,Wednesday,8.095094791538528e-05
2025-09-10,September,10,13:00,summer,Wednesday,8.13314304565064e-05
2025-09-10,September,10,14:00,summer,Wednesday,8.185473753929287e-05
2025-09-10,September,10,15:00,summer,Wednesday,8.650827876844722e-05
2025-09-10,September,10,16:00,summer,Wednesday,0.000102466
2025-09-10,September,10,17:00,summer,Wednesday,0.000130407
2025-09-10,September,10,18:00,summer,Wednesday,0.00013058
2025-09-10,September,10,19:00,summer,Wednesday,0.000118197
2025-09-10,September,10,20:00,summer,Wednesday,0.00011091
2025-09-10,September,10,21:00,summer,Wednesday,0.000102781
2025-09-10,September,10,22:00,summer,Wednesday,9.235214367410376e-05
2025-09-10,September,10,23:00,summer,Wednesday,8.328713679514072e-05
2025-09-11,September,11,00:00,summer,Thursday,8.384611918218927e-05
2025-09-11,September,11,01:00,summer,Thursday,8.753310357225357e-05
2025-09-11,September,11,02:00,summer,Thursday,8.958171612729881e-05
2025-09-11,September,11,03:00,summer,Thursday,8.84029197716134e-05
2025-09-11,September,11,04:00,summer,Thursday,7.900729535551772e-05
2025-09-11,September,11,05:00,summer,Thursday,6.83375167148778e-05
2025-09-11,September,11,06:00,summer,Thursday,7.212063238801714e-05
2025-09-11,September,11,07:00,summer,Thursday,7.794513696631324e-05
2025-09-11,September,11,08:00,summer,Thursday,7.527984698166563e-05
2025-09-11,September,11,09:00,summer,Thursday,7.479818667320505e-05
2025-09-11,September,11,10:00,summer,Thursday,7.590782196962411e-05
2025-09-11,September,11,11:00,summer,Thursday,8.558506730838681e-05
2025-09-11,September,11,12:00,summer,Thursday,9.425915664378291e-05
2025-09-11,September,11,13:00,summer,Thursday,9.435658278416419e-05
2025-09-11,September,11,14:00,summer,Thursday,9.420893394723315e-05
2025-09-11,September,11,15:00,summer,Thursday,9.770810067690677e-05
2025-09-11,September,11,16:00,summer,Thursday,0.000107985
2025-09-11,September,11,17:00,summer,Thursday,0.000126159
2025-09-11,September,11,18:00,summer,Thursday,0.000126115
2025-09-11,September,11,19:00,summer,Thursday,0.000116525
2025-09-11,September,11,20:00,summer,Thursday,0.000111171
2025-09-11,September,11,21:00,summer,Thursday,0.000103501
2025-09-11,September,11,22:00,summer,Thursday,9.286346237599087e-05
2025-09-11,September,11,23:00,summer,Thursday,8.347563002880667e-05
2025-09-12,September,12,00:00,summer,Friday,9.223911968179275e-05
2025-09-12,September,12,01:00,summer,Friday,9.402673303232329e-05
2025-09-12,September,12,02:00,summer,Friday,9.5797153703118e-05
2025-09-12,September,12,03:00,summer,Friday,9.524250026598561e-05
2025-09-12,September,12,04:00,summer,Friday,8.102997883308505e-05
2025-09-12,September,12,05:00,summer,Friday,7.28801219756511e-05
2025-09-12,September,12,06:00,summer,Friday,7.338341127270414e-05
2025-09-12,September,12,07:00,summer,Friday,8.008647817078977e-05
2025-09-12,September,12,08:00,summer,Friday,7.979338918452856e-05
2025-09-12,September,12,09:00,summer,Friday,8.119401572059118e-05
2025-09-12,September,12,10:00,summer,Friday,8.818778862536812e-05
2025-09-12,September,12,11:00,summer,Friday,9.257840146409072e-05
2025-09-12,September,12,12:00,summer,Friday,9.771339677838347e-05
2025-09-12,September,12,13:00,summer,Friday,0.000100654
2025-09-12,September,12,14:00,summer,Friday,0.000103692
2025-09-12,September,12,15:00,summer,Friday,0.000107758
2025-09-12,September,12,16:00,summer,Friday,0.000117818
2025-09-12,September,12,17:00,summer,Friday,0.000128727
2025-09-12,September,12,18:00,summer,Friday,0.000129994
2025-09-12,September,12,19:00,summer,Friday,0.000116798
2025-09-12,September,12,20:00,summer,Friday,0.000108955
2025-09-12,September,12,21:00,summer,Friday,0.000101258
2025-09-12,September,12,22:00,summer,Friday,9.259419376977335e-05
2025-09-12,September,12,23:00,summer,Friday,8.445474878502304e-05
2025-09-13,September,13,00:00,summer,Saturday,8.458701653478681e-05
2025-09-13,September,13,01:00,summer,Saturday,8.56627753265023e-05
2025-09-13,September,13,02:00,summer,Saturday,8.739475392316318e-05
2025-09-13,September,13,03:00,summer,Saturday,8.577691302709707e-05
2025-09-13,September,13,04:00,summer,Saturday,7.641923022258164e-05
2025-09-13,September,13,05:00,summer,Saturday,6.813528184386979e-05
2025-09-13,September,13,06:00,summer,Saturday,6.38266840715456e-05
2025-09-13,September,13,07:00,summer,Saturday,7.900230966363713e-05
2025-09-13,September,13,08:00,summer,Saturday,9.641808178941496e-05
2025-09-13,September,13,09:00,summer,Saturday,0.000105159
2025-09-13,September,13,10:00,summer,Saturday,0.000110716
2025-09-13,September,13,11:00,summer,Saturday,0.000118498
2025-09-13,September,13,12:00,summer,Saturday,0.000120166
2025-09-13,September,13,13:00,summer,Saturday,0.00011953
2025-09-13,September,13,14:00,summer,Saturday,0.000117558
2025-09-13,September,13,15:00,summer,Saturday,0.000115495
2025-09-13,September,13,16:00,summer,Saturday,0.00011798
2025-09-13,September,13,17:00,summer,Saturday,0.000128894
2025-09-13,September,13,18:00,summer,Saturday,0.000131528
2025-09-13,September,13,19:00,summer,Saturday,0.000117658
2025-09-13,September,13,20:00,summer,Saturday,0.000108883
2025-09-13,September,13,21:00,summer,Saturday,9.983110356201052e-05
2025-09-13,September,13,22:00,summer,Saturday,9.162635548045163e-05
2025-09-13,September,13,23:00,summer,Saturday,8.565869742661552e-05
2025-09-14,September,14,00:00,summer,Sunday,8.666169039586194e-05
2025-09-14,September,14,01:00,summer,Sunday,8.502501818898742e-05
2025-09-14,September,14,02:00,summer,Sunday,7.66236612952127e-05
2025-09-14,September,14,03:00,summer,Sunday,6.627742698761523e-05
2025-09-14,September,14,04:00,summer,Sunday,5.816938178082084e-05
2025-09-14,September,14,05:00,summer,Sunday,5.453575877556647e-05
2025-09-14,September,14,06:00,summer,Sunday,5.779384215175469e-05
2025-09-14,September,14,07:00,summer,Sunday,7.28981365806973e-05
2025-09-14,September,14,08:00,summer,Sunday,9.214277838866457e-05
2025-09-14,September,14,09:00,summer,Sunday,0.000103364
2025-09-14,September,14,10:00,summer,Sunday,0.000109138
2025-09-14,September,14,11:00,summer,Sunday,0.000116838
2025-09-14,September,14,12:00,summer,Sunday,0.00012774
2025-09-14,September,14,13:00,summer,Sunday,0.000129999
2025-09-14,September,14,14:00,summer,Sunday,0.000126973
2025-09-14,September,14,15:00,summer,Sunday,0.000121637
2025-09-14,September,14,16:00,summer,Sunday,0.000122756
2025-09-14,September,14,17:00,summer,Sunday,0.000142473
2025-09-14,September,14,18:00,summer,Sunday,0.000142709
2025-09-14,September,14,19:00,summer,Sunday,0.000129587
2025-09-14,September,14,20:00,summer,Sunday,0.000120749
2025-09-14,September,14,21:00,summer,Sunday,0.00010859
2025-09-14,September,14,22:00,summer,Sunday,9.452503336248515e-05
2025-09-14,September,14,23:00,summer,Sunday,8.645528879030533e-05
2025-09-15,September,15,00:00,summer,Monday,9.03301808012071e-05
2025-09-15,September,15,01:00,summer,Monday,8.927687497027603e-05
2025-09-15,September,15,02:00,summer,Monday,9.455395723244609e-05
2025-09-15,September,15,03:00,summer,Monday,9.54814790158e-05
2025-09-15,September,15,04:00,summer,Monday,8.739802852436224e-05
2025-09-15,September,15,05:00,summer,Monday,7.70750309285175e-05
2025-09-15,September,15,06:00,summer,Monday,7.875892735507188e-05
2025-09-15,September,15,07:00,summer,Monday,8.479921449968552e-05
2025-09-15,September,15,08:00,summer,Monday,8.398363073560463e-05
2025-09-15,September,15,09:00,summer,Monday,8.533177051936911e-05
2025-09-15,September,15,10:00,summer,Monday,8.482974465998962e-05
2025-09-15,September,15,11:00,summer,Monday,8.73601686857023e-05
2025-09-15,September,15,12:00,summer,Monday,8.86517924307201e-05
2025-09-15,September,15,13:00,summer,Monday,8.688033501439013e-05
2025-09-15,September,15,14:00,summer,Monday,8.873561192560148e-05
2025-09-15,September,15,15:00,summer,Monday,9.397342896019843e-05
2025-09-15,September,15,16:00,summer,Monday,0.000111258
2025-09-15,September,15,17:00,summer,Monday,0.000141391
2025-09-15,September,15,18:00,summer,Monday,0.00014256
2025-09-15,September,15,19:00,summer,Monday,0.000130075
2025-09-15,September,15,20:00,summer,Monday,0.000120312
2025-09-15,September,15,21:00,summer,Monday,0.000112693
2025-09-15,September,15,22:00,summer,Monday,9.999266157354336e-05
2025-09-15,September,15,23:00,summer,Monday,9.172086317703391e-05
2025-09-16,September,16,00:00,summer,Tuesday,9.984709482458561e-05
2025-09-16,September,16,01:00,summer,Tuesday,0.000100538
2025-09-16,September,16,02:00,summer,Tuesday,9.955710686396296e-05
2025-09-16,September,16,03:00,summer,Tuesday,8.749264654786328e-05
2025-09-16,September,16,04:00,summer,Tuesday,6.894294141283132e-05
2025-09-16,September,16,05:00,summer,Tuesday,6.70306545503409e-05
2025-09-16,September,16,06:00,summer,Tuesday,7.584871949127551e-05
2025-09-16,September,16,07:00,summer,Tuesday,8.309358633108188e-05
2025-09-16,September,16,08:00,summer,Tuesday,8.128905437826301e-05
2025-09-16,September,16,09:00,summer,Tuesday,8.109767944232296e-05
2025-09-16,September,16,10:00,summer,Tuesday,8.192649813820346e-05
2025-09-16,September,16,11:00,summer,Tuesday,8.359940066128853e-05
2025-09-16,September,16,12:00,summer,Tuesday,8.608459576751443e-05
2025-09-16,September,16,13:00,summer,Tuesday,8.444361323734636e-05
2025-09-16,September,16,14:00,summer,Tuesday,8.664693606384355e-05
2025-09-16,September,16,15:00,summer,Tuesday,9.25524661436239e-05
2025-09-16,September,16,16:00,summer,Tuesday,0.000110459
2025-09-16,September,16,17:00,summer,Tuesday,0.000137755
2025-09-16,September,16,18:00,summer,Tuesday,0.000138985
2025-09-16,September,16,19:00,summer,Tuesday,0.000128694
2025-09-16,September,16,20:00,summer,Tuesday,0.000121315
2025-09-16,September,16,21:00,summer,Tuesday,0.000117703
2025-09-16,September,16,22:00,summer,Tuesday,0.00010313
2025-09-16,September,16,23:00,summer,Tuesday,8.959773532980788e-05
2025-09-17,September,17,00:00,summer,Wednesday,0.000110156
2025-09-17,September,17,01:00,summer,Wednesday,0.0001011
2025-09-17,September,17,02:00,summer,Wednesday,9.096803096949113e-05
2025-09-17,September,17,03:00,summer,Wednesday,8.332842014563683e-05
2025-09-17,September,17,04:00,summer,Wednesday,6.747297082628641e-05
2025-09-17,September,17,05:00,summer,Wednesday,6.165055099690971e-05
2025-09-17,September,17,06:00,summer,Wednesday,7.436493224917756e-05
2025-09-17,September,17,07:00,summer,Wednesday,8.14437355839961e-05
2025-09-17,September,17,08:00,summer,Wednesday,7.900112871529245e-05
2025-09-17,September,17,09:00,summer,Wednesday,8.050772415447816e-05
2025-09-17,September,17,10:00,summer,Wednesday,7.99814000705432e-05
2025-09-17,September,17,11:00,summer,Wednesday,8.417353744336609e-05
2025-09-17,September,17,12:00,summer,Wednesday,8.50233876430972e-05
2025-09-17,September,17,13:00,summer,Wednesday,8.46481056140816e-05
2025-09-17,September,17,14:00,summer,Wednesday,8.581050409416018e-05
2025-09-17,September,17,15:00,summer,Wednesday,9.006647336763472e-05
2025-09-17,September,17,16:00,summer,Wednesday,0.000105656
2025-09-17,September,17,17:00,summer,Wednesday,0.00012962
2025-09-17,September,17,18:00,summer,Wednesday,0.000131101
2025-09-17,September,17,19:00,summer,Wednesday,0.000121808
2025-09-17,September,17,20:00,summer,Wednesday,0.000115929
2025-09-17,September,17,21:00,summer,Wednesday,0.000106982
2025-09-17,September,17,22:00,summer,Wednesday,9.585391997314145e-05
2025-09-17,September,17,23:00,summer,Wednesday,8.597387789436889e-05
2025-09-18,September,18,00:00,summer,Thursday,9.075992052482274e-05
2025-09-18,September,18,01:00,summer,Thursday,9.304594197383186e-05
2025-09-18,September,18,02:00,summer,Thursday,9.458164151090426e-05
2025-09-18,September,18,03:00,summer,Thursday,8.806146113072361e-05
2025-09-18,September,18,04:00,summer,Thursday,7.829184821244554e-05
2025-09-18,September,18,05:00,summer,Thursday,6.923310837325074e-05
2025-09-18,September,18,06:00,summer,Thursday,7.291204012637469e-05
2025-09-18,September,18,07:00,summer,Thursday,7.987483695768887e-05
2025-09-18,September,18,08:00,summer,Thursday,7.734156930170004e-05
2025-09-18,September,18,09:00,summer,Thursday,7.614488893201512e-05
2025-09-18,September,18,10:00,summer,Thursday,7.550740904461425e-05
2025-09-18,September,18,11:00,summer,Thursday,8.298681351520665e-05
2025-09-18,September,18,12:00,summer,Thursday,8.687274128830662e-05
2025-09-18,September,18,13:00,summer,Thursday,8.568760829887826e-05
2025-09-18,September,18,14:00,summer,Thursday,8.72224407769008e-05
2025-09-18,September,18,15:00,summer,Thursday,9.12198955554466e-05
2025-09-18,September,18,16:00,summer,Thursday,0.000104072
2025-09-18,September,18,17:00,summer,Thursday,0.000126827
2025-09-18,September,18,18:00,summer,Thursday,0.00012927
2025-09-18,September,18,19:00,summer,Thursday,0.000120306
2025-09-18,September,18,20:00,summer,Thursday,0.00011513
2025-09-18,September,18,21:00,summer,Thursday,0.000111266
2025-09-18,September,18,22:00,summer,Thursday,0.000104397
2025-09-18,September,18,23:00,summer,Thursday,9.676530680283128e-05
2025-09-19,September,19,00:00,summer,Friday,0.000119372
2025-09-19,September,19,01:00,summer,Friday,0.000106969
2025-09-19,September,19,02:00,summer,Friday,9.506139719602708e-05
2025-09-19,September,19,03:00,summer,Friday,7.545936924495706e-05
2025-09-19,September,19,04:00,summer,Friday,6.095655629889114e-05
2025-09-19,September,19,05:00,summer,Friday,5.803929621154109e-05
2025-09-19,September,19,06:00,summer,Friday,7.096019215957448e-05
2025-09-19,September,19,07:00,summer,Friday,8.080216848339717e-05
2025-09-19,September,19,08:00,summer,Friday,8.06451722545636e-05
2025-09-19,September,19,09:00,summer,Friday,8.053689098928615e-05
2025-09-19,September,19,10:00,summer,Friday,8.122434938026076e-05
2025-09-19,September,19,11:00,summer,Friday,8.756949282882112e-05
2025-09-19,September,19,12:00,summer,Friday,9.523687615173097e-05
2025-09-19,September,19,13:00,summer,Friday,9.673692760806666e-05
2025-09-19,September,19,14:00,summer,Friday,0.000100064
2025-09-19,September,19,15:00,summer,Friday,0.000102983
2025-09-19,September,19,16:00,summer,Friday,0.000110237
2025-09-19,September,19,17:00,summer,Friday,0.000127784
2025-09-19,September,19,18:00,summer,Friday,0.000129701
2025-09-19,September,19,19:00,summer,Friday,0.000118866
2025-09-19,September,19,20:00,summer,Friday,0.000109014
2025-09-19,September,19,21:00,summer,Friday,0.000100684
2025-09-19,September,19,22:00,summer,Friday,9.286645010673234e-05
2025-09-19,September,19,23:00,summer,Friday,8.908069375162843e-05
2025-09-20,September,20,00:00,summer,Saturday,8.067235433061886e-05
2025-09-20,September,20,01:00,summer,Saturday,8.482905097181211e-05
2025-09-20,September,20,02:00,summer,Saturday,8.61429264691521e-05
2025-09-20,September,20,03:00,summer,Saturday,7.619055680526308e-05
2025-09-20,September,20,04:00,summer,Saturday,6.456875060291856e-05
2025-09-20,September,20,05:00,summer,Saturday,5.600250030402815e-05
2025-09-20,September,20,06:00,summer,Saturday,5.869490686451949e-05
2025-09-20,September,20,07:00,summer,Saturday,7.565862426571779e-05
2025-09-20,September,20,08:00,summer,Saturday,9.392148023073136e-05
2025-09-20,September,20,09:00,summer,Saturday,0.00010659
2025-09-20,September,20,10:00,summer,Saturday,0.000117101
2025-09-20,September,20,11:00,summer,Saturday,0.000117964
2025-09-20,September,20,12:00,summer,Saturday,0.00011695
2025-09-20,September,20,13:00,summer,Saturday,0.00011271
2025-09-20,September,20,14:00,summer,Saturday,0.000107661
2025-09-20,September,20,15:00,summer,Saturday,0.000102249
2025-09-20,September,20,16:00,summer,Saturday,0.000104668
